"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"0500000US13103","Effingham County, Georgia","47295","null","44687","null","36721","null","6327","null","194","null","536","null","33","null","876","null","2608","null","2477","null","292","null","959","null","191","null","18","null","881","null","59","null","26","null","2","null","41","null","4","null","0","null","0","null","0","null","1","null","3","null","122","null","41","null","8","null","1","null","20","null","15","null","0","null","20","null","5","null","0","null","2","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","9","null","6","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13105","Elbert County, Georgia","15493","null","14971","null","10448","null","3996","null","43","null","141","null","1","null","342","null","522","null","480","null","69","null","141","null","22","null","1","null","209","null","18","null","3","null","0","null","4","null","0","null","0","null","6","null","7","null","0","null","0","null","34","null","11","null","5","null","0","null","4","null","0","null","0","null","6","null","0","null","4","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","3","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13107","Emanuel County, Georgia","17320","null","16912","null","11144","null","5282","null","53","null","98","null","2","null","333","null","408","null","388","null","75","null","150","null","4","null","3","null","115","null","17","null","2","null","0","null","13","null","0","null","0","null","0","null","0","null","0","null","9","null","19","null","11","null","0","null","0","null","1","null","1","null","0","null","3","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13109","Evans County, Georgia","8127","null","7766","null","4928","null","2327","null","14","null","63","null","7","null","427","null","361","null","326","null","47","null","79","null","5","null","2","null","178","null","7","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","1","null","0","null","34","null","8","null","0","null","0","null","1","null","0","null","0","null","11","null","2","null","0","null","0","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13111","Fannin County, Georgia","21188","null","20315","null","19841","null","65","null","80","null","92","null","3","null","234","null","873","null","852","null","44","null","471","null","27","null","0","null","295","null","7","null","1","null","0","null","2","null","0","null","1","null","0","null","4","null","0","null","0","null","21","null","9","null","4","null","0","null","1","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13113","Fayette County, Georgia","91798","null","86199","null","56149","null","22380","null","292","null","4708","null","42","null","2628","null","5599","null","5293","null","566","null","952","null","420","null","35","null","2650","null","167","null","102","null","2","null","289","null","18","null","0","null","46","null","21","null","24","null","1","null","280","null","119","null","15","null","0","null","45","null","8","null","0","null","59","null","3","null","10","null","0","null","6","null","0","null","6","null","1","null","6","null","0","null","0","null","0","null","0","null","2","null","23","null","1","null","0","null","18","null","0","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13115","Floyd County, Georgia","76295","null","71761","null","56166","null","10411","null","470","null","1028","null","11","null","3675","null","4534","null","4391","null","416","null","1197","null","170","null","15","null","2365","null","55","null","19","null","2","null","60","null","9","null","3","null","58","null","10","null","12","null","0","null","137","null","53","null","3","null","0","null","20","null","8","null","0","null","26","null","4","null","3","null","0","null","0","null","3","null","10","null","1","null","1","null","5","null","0","null","0","null","0","null","0","null","6","null","2","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13117","Forsyth County, Georgia","181193","null","168704","null","124603","null","7469","null","632","null","29148","null","62","null","6790","null","12489","null","12018","null","676","null","1970","null","958","null","37","null","7796","null","70","null","82","null","6","null","192","null","25","null","0","null","115","null","31","null","56","null","4","null","402","null","99","null","24","null","0","null","58","null","21","null","4","null","146","null","29","null","9","null","0","null","0","null","0","null","11","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","63","null","5","null","0","null","51","null","0","null","0","null","0","null","2","null","0","null","0","null","4","null","1","null","0","null","0","null","0","null","0","null","6","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US13119","Franklin County, Georgia","18307","null","17664","null","15569","null","1428","null","34","null","197","null","6","null","430","null","643","null","608","null","56","null","276","null","14","null","3","null","245","null","9","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","0","null","29","null","14","null","0","null","0","null","6","null","3","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null",
"0500000US13121","Fulton County, Georgia","847182","null","796919","null","350917","null","352132","null","2403","null","63605","null","382","null","27480","null","50263","null","46771","null","6930","null","3896","null","4408","null","165","null","23630","null","2350","null","1022","null","153","null","3399","null","52","null","8","null","333","null","124","null","272","null","29","null","2988","null","1110","null","293","null","33","null","509","null","112","null","17","null","468","null","81","null","138","null","7","null","46","null","15","null","75","null","30","null","48","null","6","null","0","null","0","null","0","null","0","null","448","null","118","null","22","null","232","null","17","null","27","null","0","null","2","null","15","null","0","null","3","null","3","null","5","null","0","null","4","null","0","null","56","null","20","null","29","null","0","null","0","null","0","null","7","null","0","null","0","null",
