super_opeid,name,czname,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,opeid,opeid_name,superopeid_name
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7367,MARINELLO SCHOOLS OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7371,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7418,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7456,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7457,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7458,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,7476,MARINELLO SCHOOLS OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,8332,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,8414,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,8874,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,8981,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,10339,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,10417,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,10766,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,10767,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,10768,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,12650,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,12651,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,12911,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,20549,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,20864,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,21746,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,22213,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,22556,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,22612,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,23387,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,24982,G SKIN & BEAUTY INSTITUTE,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,25040,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,25161,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,25200,INTERNATIONAL SCHOOL OF SKIN AND NAILCARE,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,25671,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,26122,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,30313,XENON INTERNATIONAL ACADEMY IV,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,30944,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,31553,,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,34503,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,34673,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,0.02885611727833748,1.3956417387817055e-4,0.0073281810618937016,3.544314677128568e-5,39273,MARINELLO SCHOOL OF BEAUTY,"MARINELLO SCHOOL OF BEAUTY, XENON INTERNATIONAL ACADEMY, INTERNATIONAL SCHOOL OF SKIN AND NAILCARE AND HAIR PROFESSIONALS ACADEMY"
1927,Emporia State University,Emporia,0.1276731938123703,0.007879692129790783,0.007318536750972271,4.5168306678533554e-4,1927,EMPORIA STATE UNIVERSITY,EMPORIA STATE UNIVERSITY
3369,Susquehanna University,Sunbury,0.21895475685596466,0,0.007308871019631624,0,3369,SUSQUEHANNA UNIVERSITY,SUSQUEHANNA UNIVERSITY
5448,Durham Technical Community College,Raleigh,0.04494864493608475,0,0.007297395262867212,0,5448,DURHAM TECHNICAL COMMUNITY COLLEGE,DURHAM TECHNICAL COMMUNITY COLLEGE
3436,Limestone College,Spartanburg,0.06139165535569191,2.3117437376640737e-4,0.007293465547263622,2.746402969933115e-5,3436,LIMESTONE COLLEGE,LIMESTONE COLLEGE
10345,Cincinnati State Technical & Community College,Cincinnati,0.057298675179481506,6.477438728325069e-5,0.00727836275473237,8.227964826801326e-6,10345,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE
2982,Western Piedmont Community College,Morganton,0.051782287657260895,0,0.0072516100481152534,0,2982,WESTERN PIEDMONT COMMUNITY COLLEGE,WESTERN PIEDMONT COMMUNITY COLLEGE
2978,Wake Forest University,Winston-Salem,0.4034477472305298,0.056841686367988586,0.007211998570710421,0.0010160972597077489,2978,WAKE FOREST UNIVERSITY,WAKE FOREST UNIVERSITY
1003,Faulkner University,Montgomery,0.04426636919379234,5.201942985877395e-4,0.007195362355560064,8.455598435830325e-5,1003,FAULKNER UNIVERSITY,FAULKNER UNIVERSITY
2126,Berklee College Of Music,Boston,0.1959131956100464,0,0.007186000235378742,0,2126,BERKLEE COLLEGE OF MUSIC,BERKLEE COLLEGE OF MUSIC
2512,Stephens College,Columbia,0.08711875230073929,0.0018888266058638692,0.007172898855060339,1.5551602700725198e-4,2512,STEPHENS COLLEGE,STEPHENS COLLEGE
1036,Samford University,Birmingham,0.24988701939582825,0,0.007167929783463478,0,1036,SAMFORD UNIVERSITY,SAMFORD UNIVERSITY
23482,Mid-South Community College,West Memphis,0.023322148248553276,3.801492493948899e-5,0.007159580942243338,1.1670062121993396e-5,23482,MID-SOUTH COMMUNITY COLLEGE,MID-SOUTH COMMUNITY COLLEGE
1785,"Anderson University of Anderson, IN",Muncie,0.1353539377450943,0,0.007135674357414246,0,1785,ANDERSON UNIVERSITY,"ANDERSON UNIVERSITY OF ANDERSON, IN"
5464,Richmond Community College,Fayetteville,0.02487032674252987,1.0776054114103317e-4,0.007133804261684418,3.091003236477263e-5,5464,RICHMOND COMMUNITY COLLEGE,RICHMOND COMMUNITY COLLEGE
1709,Lincoln College,Springfield,0.08039742708206177,0.001954636536538601,0.007131948601454496,1.7339320038445294e-4,1709,LINCOLN COLLEGE,LINCOLN COLLEGE
2984,University Of North Carolina At Wilmington,Wilmington,0.1972111612558365,0,0.007116778288036585,0,2984,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),UNIVERSITY OF NORTH CAROLINA AT WILMINGTON
3037,College Of Wooster,Canton,0.20136040449142456,0,0.007071151863783598,0,3037,COLLEGE OF WOOSTER (THE),COLLEGE OF WOOSTER
3259,Eastern University,Philadelphia,0.15875813364982605,0.024666840210556984,0.007069827988743782,0.0010984654072672129,3259,EASTERN UNIVERSITY,EASTERN UNIVERSITY
3351,Cairn University,Philadelphia,0.10098864883184433,0.0016626245342195034,0.007040407974272966,1.1590961366891861e-4,3351,CAIRN UNIVERSITY,CAIRN UNIVERSITY
1588,Piedmont College,Gainesville,0.0964423194527626,1.611913467058912e-4,0.00703366007655859,1.1755888408515602e-5,1588,PIEDMONT COLLEGE,PIEDMONT COLLEGE
7572,American Musical & Dramatic Academy,New York,0.10258131474256516,0.0011767590185627341,0.007026240229606628,8.060134132392704e-5,7572,AMERICAN MUSICAL & DRAMATIC ACADEMY,AMERICAN MUSICAL & DRAMATIC ACADEMY
2541,"Concordia University of Seward, NE",Lincoln,0.17163687944412231,0,0.007025959435850382,0,2541,CONCORDIA UNIVERSITY,"CONCORDIA UNIVERSITY OF SEWARD, NE"
2907,University Of North Carolina  Asheville,Asheville,0.1241278275847435,7.743777823634446e-4,0.007022138684988022,4.3807969632325694e-5,2907,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE
10489,National College,Lexington-Fayette,0.02304081991314888,4.524292889982462e-4,0.007009847555309534,1.3764528557658195e-4,10489,NATIONAL COLLEGE,NATIONAL COLLEGE
98,Illinois And Ohio Center For Broadcasting,Denver,0.04192790016531944,0.031578753143548965,0.0069613889791071415,0.0052430955693125725,30682,OHIO CENTER FOR BROADCASTING,ILLINOIS AND OHIO CENTER FOR BROADCASTING
98,Illinois And Ohio Center For Broadcasting,Denver,0.04192790016531944,0.031578753143548965,0.0069613889791071415,0.0052430955693125725,30780,OHIO CENTER FOR BROADCASTING,ILLINOIS AND OHIO CENTER FOR BROADCASTING
98,Illinois And Ohio Center For Broadcasting,Denver,0.04192790016531944,0.031578753143548965,0.0069613889791071415,0.0052430955693125725,31018,ILLINOIS CENTER FOR BROADCASTING,ILLINOIS AND OHIO CENTER FOR BROADCASTING
3434,Furman University,Greenville,0.31265175342559814,0.017154335975646973,0.006919809151440859,3.796707605943084e-4,3434,FURMAN UNIVERSITY,FURMAN UNIVERSITY
1961,Centre College Of Kentucky,Danville,0.2752058506011963,0.05557702109217644,0.0069167702458798885,0.0013968216953799129,1961,CENTRE COLLEGE OF KENTUCKY,CENTRE COLLEGE OF KENTUCKY
3431,Converse College,Spartanburg,0.08747754245996475,0,0.006902114953845739,0,3431,CONVERSE COLLEGE,CONVERSE COLLEGE
5389,Gateway Technical College,Kenosha,0.058780737221241,4.064929271407891e-6,0.006881877314299345,4.7591007046321465e-7,5389,GATEWAY TECHNICAL COLLEGE,GATEWAY TECHNICAL COLLEGE
2953,William Peace University,Raleigh,0.11250122636556625,0,0.00685499282553792,0,2953,WILLIAM PEACE UNIVERSITY,WILLIAM PEACE UNIVERSITY
25578,Art Institute Of York  - Pennsylvania,Harrisburg,0.13125109672546387,0.003967088647186756,0.006846734322607517,2.0694380509667099e-4,25578,ART INSTITUTE OF YORK (THE) - PENNSYLVANIA,ART INSTITUTE OF YORK  - PENNSYLVANIA
3986,DeSales University,Allentown,0.19232119619846344,0.002431542379781604,0.0068456563167274,8.655054261907935e-5,3986,DESALES UNIVERSITY,DESALES UNIVERSITY
22884,Gwinnett Technical College,Atlanta,0.08910281956195831,0,0.006821968127042055,0,22884,GWINNETT TECHNICAL COLLEGE,GWINNETT TECHNICAL COLLEGE
2240,Bay De Noc Community College,Marquette,0.04754922538995743,4.241655406076461e-4,0.006819853559136391,6.08368864050135e-5,2240,BAY DE NOC COMMUNITY COLLEGE,BAY DE NOC COMMUNITY COLLEGE
2235,Albion College,Kalamazoo,0.3007722496986389,0.005123456008732319,0.0068131848238408566,1.1605809413595125e-4,2235,ALBION COLLEGE,ALBION COLLEGE
4988,Central Virginia Community College,Lynchburg,0.062021445482969284,3.5342847695574164e-5,0.00680006667971611,3.875009952025721e-6,4988,CENTRAL VIRGINIA COMMUNITY COLLEGE,CENTRAL VIRGINIA COMMUNITY COLLEGE
1848,"Southeastern Community College of West Burlington, IA",Burlington,0.057855259627103806,0.005098303314298391,0.006790288258343935,5.983716691844165e-4,1848,SOUTHEASTERN COMMUNITY COLLEGE,"SOUTHEASTERN COMMUNITY COLLEGE OF WEST BURLINGTON, IA"
3164,Oklahoma Baptist University,Oklahoma City,0.12274143099784851,0.019445164129137993,0.006770567502826452,0.0010726189939305186,3164,OKLAHOMA BAPTIST UNIVERSITY,OKLAHOMA BAPTIST UNIVERSITY
3861,"Marian University of Fond Du Lac, WI",Oshkosh,0.1167961061000824,0.0012324309209361672,0.006766993552446365,7.140522211557254e-5,3861,MARIAN UNIVERSITY,"MARIAN UNIVERSITY OF FOND DU LAC, WI"
2779,Nazareth College Of Rochester,Buffalo,0.14871887862682343,0.002027513226494193,0.006732853129506111,9.179028711514547e-5,2779,NAZARETH COLLEGE OF ROCHESTER,NAZARETH COLLEGE OF ROCHESTER
2315,Schoolcraft College,Detroit,0.12723028659820557,3.362916177138686e-4,0.006721617188304663,1.7766395103535615e-5,2315,SCHOOLCRAFT COLLEGE,SCHOOLCRAFT COLLEGE
2078,Loyola University Maryland,Baltimore,0.3980178236961365,0.05067289620637894,0.006720294244587421,8.555817184969783e-4,2078,LOYOLA UNIVERSITY MARYLAND,LOYOLA UNIVERSITY MARYLAND
2353,Gustavus Adolphus College,Mankato,0.3114343583583832,0.05190376192331314,0.006676638498902321,0.0011127309408038855,2353,GUSTAVUS ADOLPHUS COLLEGE,GUSTAVUS ADOLPHUS COLLEGE
2817,St. Bonaventure University,Olean,0.18783071637153625,0.001225553685799241,0.006668608635663986,4.351118695922196e-5,2817,ST. BONAVENTURE UNIVERSITY,ST. BONAVENTURE UNIVERSITY
3527,Tusculum College,Johnson City,0.05171426013112068,3.1654458143748343e-4,0.006661966908723116,4.077810444869101e-5,3527,TUSCULUM COLLEGE,TUSCULUM COLLEGE
21006,"Carrington College of Mesa, AZ",Phoenix,0.023623883724212646,3.0845828587189317e-4,0.00661864411085844,8.641998283565044e-5,21006,CARRINGTON COLLEGE,"CARRINGTON COLLEGE OF MESA, AZ"
3719,Longwood University,South Boston,0.21304132044315338,0.026510436087846756,0.006599833257496357,8.212700486183167e-4,3719,LONGWOOD UNIVERSITY,LONGWOOD UNIVERSITY
1681,"Highland Community College of Freeport, IL",Rockford,0.05437120050191879,1.9390841771382838e-4,0.006581177469342947,2.347098597965669e-5,1681,HIGHLAND COMMUNITY COLLEGE,"HIGHLAND COMMUNITY COLLEGE OF FREEPORT, IL"
4731,Daniel Webster College,Manchester,0.15815019607543945,0.005592783913016319,0.006541745737195015,2.3134065850172192e-4,4731,DANIEL WEBSTER COLLEGE,DANIEL WEBSTER COLLEGE
5387,Northcentral Technical College,Wausau,0.08411598205566406,2.806751581374556e-4,0.006510772276669741,2.1724908947362565e-5,5387,NORTHCENTRAL TECHNICAL COLLEGE,NORTHCENTRAL TECHNICAL COLLEGE
3670,Brigham Young University,Provo,0.2956787347793579,0.020634585991501808,0.006505394354462624,0.00045399312512017787,3670,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY
2912,Brevard College,Asheville,0.08412837982177734,3.674388281069696e-4,0.006503565236926079,2.840495108102914e-5,2912,BREVARD COLLEGE,BREVARD COLLEGE
3677,Utah State University,Logan,0.16843841969966888,0.006535191088914871,0.006485458929091692,2.516273525543511e-4,3677,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY
3733,Randolph - Macon College,Richmond,0.26215875148773193,0.0039029980544000864,0.006475791335105896,9.641105134505779e-5,3733,RANDOLPH - MACON COLLEGE,RANDOLPH - MACON COLLEGE
3127,University Of Dayton,Dayton,0.36603158712387085,0.023374734446406364,0.0064703356474637985,4.131948808208108e-4,3127,UNIVERSITY OF DAYTON,UNIVERSITY OF DAYTON
1833,"Saint Joseph's College of Rensselaer, IN",Gary,0.19426824152469635,0.002401406178250909,0.0064639197662472725,7.990239100763574e-5,1833,SAINT JOSEPH'S COLLEGE,"SAINT JOSEPH'S COLLEGE OF RENSSELAER, IN"
3713,Hampden Sydney College,South Boston,0.39321911334991455,0.060698382556438446,0.00646160589531064,9.974312270060182e-4,3713,HAMPDEN SYDNEY COLLEGE,HAMPDEN SYDNEY COLLEGE
9721,"Bradford School of Pittsburgh, PA",Pittsburgh,0.05726492777466774,0.001196996308863163,0.006459285505115986,1.3501703506335616e-4,9721,BRADFORD SCHOOL,"BRADFORD SCHOOL OF PITTSBURGH, PA"
3350,University Of The Arts,Philadelphia,0.1317085176706314,0,0.006459235679358244,0,3350,UNIVERSITY OF THE ARTS (THE),UNIVERSITY OF THE ARTS
